"Created on","2026-06-07 13:38:03"
"Created with","Scrutiny V0.12.1"
"Device ID","d6fc71528a231663b87e7b30bcac7d95"
"Firmware ID","d6fc71528a231663b87e7b30bcac7d95"
"Project name","NanoGaN-SW V0.1"

"","","var:/global/fDcVoltage","var:/global/uDTC/uDTC[0]","var:/global/uDTC/uDTC[1]","var:/global/uDTC/uDTC[2]","var:/global/fCurrent/fCurrent[0]","var:/global/fCurrent/fCurrent[1]","var:/global/fCurrent/fCurrent[2]",""
"Datetime","Time [s]","fDcVoltage","uDTC[0]","uDTC[1]","uDTC[2]","fCurrent[0]","fCurrent[1]","fCurrent[2]","New Values"
"2026-06-07 13:22:53",0.0007,12.486076354980469,1374.0,1374.0,1374.0,-0.05859375,0.0,-0.0390625,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00071,12.501265525817871,1374.0,1374.0,1374.0,-0.05859375,-0.0390625,-0.01953125,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00072,12.47088623046875,1374.0,1374.0,1374.0,-0.05859375,0.0,0.0,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00073,12.501265525817871,1374.0,1374.0,1374.0,-0.0390625,-0.01953125,0.01953125,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00074,12.486076354980469,1374.0,1374.0,1374.0,-0.01953125,0.0,-0.01953125,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00075,12.501265525817871,1374.0,1374.0,1374.0,0.01953125,0.01953125,-0.01953125,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00076,12.486076354980469,1374.0,1374.0,1374.0,0.01953125,0.0,-0.01953125,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00077,12.501265525817871,1374.0,1374.0,1374.0,-0.0390625,0.0,-0.01953125,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00078,12.486076354980469,1374.0,1374.0,1374.0,-0.0390625,0.01953125,-0.0390625,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00079,12.501265525817871,1374.0,1374.0,1374.0,-0.05859375,-0.0390625,-0.0390625,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.0008,12.501265525817871,1374.0,1374.0,1374.0,-0.0390625,-0.0390625,0.0,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00081,12.501265525817871,1374.0,1374.0,1374.0,-0.0390625,-0.01953125,-0.01953125,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00082,12.486076354980469,1374.0,1374.0,1374.0,-0.0390625,-0.078125,0.01953125,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00083,12.47088623046875,1374.0,1374.0,1374.0,-0.01953125,-0.01953125,0.0,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00084,12.486076354980469,1374.0,1374.0,1374.0,-0.01953125,0.0,-0.01953125,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00085,12.486076354980469,1374.0,1374.0,1374.0,-0.01953125,-0.01953125,0.01953125,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00086,12.486076354980469,1374.0,1374.0,1374.0,-0.01953125,0.01953125,0.0390625,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00087,12.47088623046875,1374.0,1374.0,1374.0,-0.01953125,-0.01953125,0.01953125,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00088,12.486076354980469,1374.0,1374.0,1374.0,-0.01953125,-0.01953125,0.01953125,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00089,12.501265525817871,1374.0,1374.0,1374.0,-0.01953125,0.01953125,0.01953125,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.0009,12.501265525817871,1374.0,1374.0,1374.0,-0.01953125,0.0,0.01953125,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00091,12.486076354980469,1374.0,1374.0,1374.0,-0.0,0.0,0.01953125,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00092,12.501265525817871,1374.0,1374.0,1374.0,-0.0390625,0.01953125,0.0390625,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00093,12.47088623046875,1374.0,1374.0,1374.0,-0.078125,0.01953125,0.0,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00094,12.501265525817871,1374.0,1374.0,1374.0,-0.05859375,0.0,0.0,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00095,12.486076354980469,1374.0,1374.0,1374.0,-0.05859375,0.0,-0.01953125,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00096,12.455696105957031,1374.0,1374.0,1374.0,-0.05859375,-0.01953125,-0.01953125,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00097,12.47088623046875,1374.0,1374.0,1374.0,-0.05859375,0.01953125,0.0,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00098,12.501265525817871,1374.0,1374.0,1374.0,-0.05859375,0.0,0.0,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00099,12.501265525817871,1374.0,1374.0,1374.0,-0.01953125,0.0390625,0.0,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.001,12.486076354980469,1374.0,1374.0,1374.0,-0.01953125,0.01953125,0.01953125,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00101,12.486076354980469,1374.0,1374.0,1374.0,-0.05859375,0.01953125,0.0390625,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00102,12.486076354980469,1374.0,1374.0,1374.0,-0.05859375,0.0,0.01953125,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00103,12.486076354980469,1374.0,1374.0,1374.0,-0.0390625,0.01953125,0.01953125,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00104,12.486076354980469,1374.0,1374.0,1374.0,-0.01953125,0.0,-0.01953125,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00105,12.486076354980469,1374.0,1374.0,1374.0,-0.0390625,-0.01953125,-0.0390625,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00106,12.486076354980469,1374.0,1374.0,1374.0,-0.01953125,0.0,0.0,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00107,12.501265525817871,1374.0,1374.0,1374.0,-0.05859375,0.01953125,0.0,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00108,12.501265525817871,1374.0,1374.0,1374.0,-0.05859375,0.01953125,0.0,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00109,12.501265525817871,1374.0,1374.0,1374.0,-0.09765625,-0.01953125,0.01953125,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.0011,12.486076354980469,1374.0,1374.0,1374.0,-0.05859375,-0.01953125,0.01953125,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00111,12.47088623046875,1374.0,1374.0,1374.0,-0.05859375,-0.0390625,0.0,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00112,12.486076354980469,1374.0,1374.0,1374.0,-0.05859375,0.0,0.0,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00113,12.486076354980469,1374.0,1374.0,1374.0,-0.05859375,0.0,-0.01953125,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00114,12.47088623046875,1374.0,1374.0,1374.0,-0.05859375,0.01953125,0.0390625,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00115,12.47088623046875,1374.0,1374.0,1374.0,-0.0390625,0.01953125,0.0390625,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00116,12.486076354980469,1374.0,1374.0,1374.0,-0.0,0.0,0.05859375,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00117,12.486076354980469,1374.0,1374.0,1374.0,-0.0,0.01953125,0.01953125,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00118,12.501265525817871,1374.0,1374.0,1374.0,-0.01953125,-0.01953125,0.01953125,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00119,12.486076354980469,1374.0,1374.0,1374.0,-0.0,-0.01953125,0.0390625,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.0012,12.501265525817871,1374.0,1374.0,1374.0,-0.01953125,-0.01953125,0.01953125,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00121,12.501265525817871,1374.0,1374.0,1374.0,-0.0,-0.01953125,0.01953125,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00122,12.501265525817871,1374.0,1374.0,1374.0,-0.0390625,-0.05859375,0.0390625,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00123,12.501265525817871,1374.0,1374.0,1374.0,-0.0390625,-0.01953125,0.0390625,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00124,12.501265525817871,1374.0,1374.0,1374.0,-0.0390625,0.0,0.0390625,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00125,12.486076354980469,1374.0,1374.0,1374.0,-0.0,-0.01953125,0.01953125,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00126,12.486076354980469,1374.0,1374.0,1374.0,-0.01953125,-0.0390625,0.0,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00127,12.486076354980469,1374.0,1374.0,1374.0,-0.01953125,-0.0390625,0.01953125,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00128,12.47088623046875,1374.0,1374.0,1374.0,-0.0390625,0.0,-0.01953125,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00129,12.47088623046875,1374.0,1374.0,1374.0,-0.01953125,-0.0390625,-0.01953125,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.0013,12.486076354980469,1374.0,1374.0,1374.0,-0.0,-0.05859375,0.01953125,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00131,12.47088623046875,1374.0,1374.0,1374.0,-0.01953125,-0.0390625,0.01953125,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00132,12.47088623046875,1374.0,1374.0,1374.0,-0.0390625,-0.05859375,0.0390625,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00133,12.486076354980469,1374.0,1374.0,1374.0,-0.05859375,-0.01953125,0.0,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00134,12.501265525817871,1374.0,1374.0,1374.0,-0.0390625,0.0,-0.01953125,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00135,12.486076354980469,1374.0,1374.0,1374.0,-0.05859375,0.0,0.0,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00136,12.501265525817871,1374.0,1374.0,1374.0,-0.0,0.01953125,0.0,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00137,12.486076354980469,1374.0,1374.0,1374.0,-0.01953125,-0.01953125,0.0,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00138,12.501265525817871,1374.0,1374.0,1374.0,-0.05859375,0.01953125,0.0,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00139,12.501265525817871,1374.0,1374.0,1374.0,-0.01953125,0.01953125,0.0390625,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.0014,12.486076354980469,1374.0,1374.0,1374.0,-0.01953125,0.01953125,0.0,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00141,12.486076354980469,1374.0,1374.0,1374.0,-0.0390625,0.01953125,0.05859375,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00142,12.486076354980469,1374.0,1374.0,1374.0,-0.0390625,0.0,0.01953125,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00143,12.47088623046875,1374.0,1374.0,1374.0,-0.0390625,0.01953125,0.0390625,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00144,12.501265525817871,1374.0,1374.0,1374.0,-0.0390625,-0.0390625,0.0390625,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00145,12.501265525817871,1374.0,1374.0,1374.0,-0.01953125,0.01953125,0.0390625,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00146,12.47088623046875,1374.0,1374.0,1374.0,-0.01953125,0.0,0.0,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00147,12.486076354980469,1374.0,1374.0,1374.0,-0.0390625,-0.01953125,0.01953125,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00148,12.501265525817871,1374.0,1374.0,1374.0,-0.01953125,0.0,0.0,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00149,12.501265525817871,1374.0,1374.0,1374.0,-0.0390625,0.0390625,0.01953125,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.0015,12.486076354980469,1374.0,1374.0,1374.0,-0.0,0.01953125,0.01953125,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00151,12.501265525817871,1374.0,1374.0,1374.0,-0.0390625,0.0,-0.01953125,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00152,12.501265525817871,1374.0,1374.0,1374.0,-0.01953125,0.0,-0.01953125,"1,1,1,1,1,1,1"
"2026-06-07 13:22:53",0.00153,12.486076354980469,1374.0,1374.0,1374.0,-0.0390625,0.01953125,-0.01953125,"1,1,1,1,1,1,1"
