"Created on","2026-06-07 14:11:13"
"Created with","Scrutiny V0.12.1"
"Device ID","d6fc71528a231663b87e7b30bcac7d95"
"Firmware ID","d6fc71528a231663b87e7b30bcac7d95"
"Project name","NanoGaN-SW V0.1"

"","","var:/global/fDcVoltage","var:/global/uDTC/uDTC[0]","var:/global/uDTC/uDTC[1]","var:/global/uDTC/uDTC[2]","var:/global/fCurrent/fCurrent[0]","var:/global/fCurrent/fCurrent[1]","var:/global/fCurrent/fCurrent[2]",""
"Datetime","Time [s]","fDcVoltage","uDTC[0]","uDTC[1]","uDTC[2]","fCurrent[0]","fCurrent[1]","fCurrent[2]","New Values"
"2026-06-07 14:10:49",0.00159,12.47088623046875,1374.0,1492.0,1255.0,-0.0390625,0.7421875,-0.78125,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.0016,12.47088623046875,1374.0,1492.0,1255.0,-0.05859375,0.7421875,-0.76171875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00161,12.486076354980469,1374.0,1492.0,1255.0,-0.078125,0.76171875,-0.76171875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00162,12.47088623046875,1374.0,1492.0,1255.0,-0.05859375,0.76171875,-0.7421875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00163,12.47088623046875,1374.0,1492.0,1255.0,-0.05859375,0.80078125,-0.76171875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00164,12.455696105957031,1374.0,1492.0,1255.0,-0.05859375,0.76171875,-0.7421875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00165,12.47088623046875,1374.0,1492.0,1255.0,-0.0390625,0.78125,-0.7421875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00166,12.486076354980469,1374.0,1492.0,1255.0,-0.01953125,0.76171875,-0.76171875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00167,12.455696105957031,1374.0,1492.0,1255.0,-0.0390625,0.7421875,-0.7421875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00168,12.47088623046875,1374.0,1492.0,1255.0,-0.0390625,0.7421875,-0.76171875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00169,12.47088623046875,1374.0,1492.0,1255.0,-0.0390625,0.76171875,-0.7421875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.0017,12.455696105957031,1374.0,1492.0,1255.0,-0.01953125,0.78125,-0.72265625,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00171,12.47088623046875,1374.0,1492.0,1255.0,-0.0390625,0.76171875,-0.7421875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00172,12.47088623046875,1374.0,1492.0,1255.0,-0.05859375,0.7421875,-0.7421875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00173,12.47088623046875,1374.0,1492.0,1255.0,-0.05859375,0.76171875,-0.76171875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00174,12.47088623046875,1374.0,1492.0,1255.0,-0.05859375,0.78125,-0.78125,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00175,12.47088623046875,1374.0,1492.0,1255.0,-0.01953125,0.78125,-0.78125,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00176,12.47088623046875,1374.0,1492.0,1255.0,-0.0390625,0.8203125,-0.76171875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00177,12.455696105957031,1374.0,1492.0,1255.0,-0.0390625,0.78125,-0.7421875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00178,12.47088623046875,1374.0,1492.0,1255.0,-0.05859375,0.76171875,-0.76171875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00179,12.47088623046875,1374.0,1492.0,1255.0,-0.01953125,0.76171875,-0.72265625,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.0018,12.47088623046875,1374.0,1492.0,1255.0,-0.0390625,0.76171875,-0.76171875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00181,12.455696105957031,1374.0,1492.0,1255.0,-0.0,0.7421875,-0.78125,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00182,12.47088623046875,1374.0,1492.0,1255.0,-0.0,0.78125,-0.76171875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00183,12.47088623046875,1374.0,1492.0,1255.0,-0.01953125,0.78125,-0.76171875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00184,12.455696105957031,1374.0,1492.0,1255.0,-0.01953125,0.7421875,-0.7421875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00185,12.47088623046875,1374.0,1492.0,1255.0,-0.0390625,0.7421875,-0.76171875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00186,12.47088623046875,1374.0,1492.0,1255.0,-0.01953125,0.72265625,-0.7421875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00187,12.47088623046875,1374.0,1492.0,1255.0,-0.0,0.7421875,-0.78125,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00188,12.486076354980469,1374.0,1492.0,1255.0,-0.01953125,0.76171875,-0.78125,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00189,12.47088623046875,1374.0,1492.0,1255.0,-0.0390625,0.78125,-0.7421875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.0019,12.486076354980469,1374.0,1492.0,1255.0,-0.0390625,0.78125,-0.7421875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00191,12.47088623046875,1374.0,1492.0,1255.0,-0.05859375,0.76171875,-0.78125,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00192,12.47088623046875,1374.0,1492.0,1255.0,-0.01953125,0.76171875,-0.7421875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00193,12.47088623046875,1374.0,1492.0,1255.0,-0.05859375,0.76171875,-0.76171875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00194,12.47088623046875,1374.0,1492.0,1255.0,-0.05859375,0.7421875,-0.76171875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00195,12.47088623046875,1374.0,1492.0,1255.0,-0.0390625,0.76171875,-0.76171875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00196,12.455696105957031,1374.0,1492.0,1255.0,-0.01953125,0.76171875,-0.7421875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00197,12.486076354980469,1374.0,1492.0,1255.0,-0.0390625,0.76171875,-0.72265625,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00198,12.47088623046875,1374.0,1492.0,1255.0,-0.01953125,0.78125,-0.76171875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00199,12.486076354980469,1374.0,1492.0,1255.0,-0.0390625,0.7421875,-0.7421875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.002,12.47088623046875,1374.0,1492.0,1255.0,-0.01953125,0.76171875,-0.7421875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00201,12.486076354980469,1374.0,1492.0,1255.0,-0.01953125,0.7421875,-0.7421875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00202,12.501265525817871,1374.0,1492.0,1255.0,-0.01953125,0.7421875,-0.76171875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00203,12.486076354980469,1374.0,1492.0,1255.0,-0.0,0.76171875,-0.7421875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00204,12.486076354980469,1374.0,1492.0,1255.0,-0.0390625,0.76171875,-0.76171875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00205,12.486076354980469,1374.0,1492.0,1255.0,-0.01953125,0.76171875,-0.76171875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00206,12.455696105957031,1374.0,1492.0,1255.0,-0.0,0.7421875,-0.7421875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00207,12.47088623046875,1374.0,1492.0,1255.0,-0.0,0.72265625,-0.76171875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00208,12.486076354980469,1374.0,1492.0,1255.0,-0.0,0.7421875,-0.72265625,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00209,12.486076354980469,1374.0,1492.0,1255.0,-0.05859375,0.76171875,-0.76171875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.0021,12.47088623046875,1374.0,1492.0,1255.0,-0.01953125,0.7421875,-0.76171875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00211,12.486076354980469,1374.0,1492.0,1255.0,-0.0390625,0.7421875,-0.7421875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00212,12.486076354980469,1374.0,1492.0,1255.0,-0.0390625,0.76171875,-0.7421875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00213,12.47088623046875,1374.0,1492.0,1255.0,-0.0390625,0.76171875,-0.7421875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00214,12.486076354980469,1374.0,1492.0,1255.0,0.01953125,0.76171875,-0.7421875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00215,12.486076354980469,1374.0,1492.0,1255.0,-0.0390625,0.7421875,-0.7421875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00216,12.47088623046875,1374.0,1492.0,1255.0,-0.05859375,0.7421875,-0.7421875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00217,12.455696105957031,1374.0,1492.0,1255.0,-0.05859375,0.76171875,-0.76171875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00218,12.486076354980469,1374.0,1492.0,1255.0,-0.05859375,0.76171875,-0.76171875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00219,12.486076354980469,1374.0,1492.0,1255.0,-0.05859375,0.76171875,-0.76171875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.0022,12.47088623046875,1374.0,1492.0,1255.0,-0.0390625,0.78125,-0.76171875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00221,12.47088623046875,1374.0,1492.0,1255.0,-0.0390625,0.7421875,-0.72265625,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00222,12.486076354980469,1374.0,1492.0,1255.0,-0.0390625,0.78125,-0.7421875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00223,12.455696105957031,1374.0,1492.0,1255.0,-0.05859375,0.80078125,-0.7421875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00224,12.486076354980469,1374.0,1492.0,1255.0,-0.05859375,0.76171875,-0.7421875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00225,12.486076354980469,1374.0,1492.0,1255.0,-0.078125,0.78125,-0.7421875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00226,12.47088623046875,1374.0,1492.0,1255.0,-0.0390625,0.76171875,-0.7421875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00227,12.47088623046875,1374.0,1492.0,1255.0,-0.01953125,0.78125,-0.76171875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00228,12.47088623046875,1374.0,1492.0,1255.0,-0.01953125,0.78125,-0.76171875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00229,12.486076354980469,1374.0,1492.0,1255.0,-0.0390625,0.7421875,-0.76171875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.0023,12.47088623046875,1374.0,1492.0,1255.0,-0.01953125,0.72265625,-0.7421875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00231,12.486076354980469,1374.0,1492.0,1255.0,-0.0,0.7421875,-0.76171875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00232,12.486076354980469,1374.0,1492.0,1255.0,-0.01953125,0.76171875,-0.78125,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00233,12.47088623046875,1374.0,1492.0,1255.0,-0.0390625,0.7421875,-0.76171875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00234,12.486076354980469,1374.0,1492.0,1255.0,-0.05859375,0.7421875,-0.76171875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00235,12.501265525817871,1374.0,1492.0,1255.0,-0.05859375,0.7421875,-0.8203125,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00236,12.47088623046875,1374.0,1492.0,1255.0,-0.01953125,0.76171875,-0.78125,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00237,12.486076354980469,1374.0,1492.0,1255.0,-0.05859375,0.76171875,-0.76171875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00238,12.47088623046875,1374.0,1492.0,1255.0,-0.05859375,0.76171875,-0.76171875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00239,12.486076354980469,1374.0,1492.0,1255.0,-0.01953125,0.76171875,-0.76171875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.0024,12.47088623046875,1374.0,1492.0,1255.0,-0.0390625,0.76171875,-0.76171875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00241,12.47088623046875,1374.0,1492.0,1255.0,-0.0390625,0.76171875,-0.7421875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00242,12.47088623046875,1374.0,1492.0,1255.0,-0.0390625,0.76171875,-0.72265625,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00243,12.486076354980469,1374.0,1492.0,1255.0,-0.0390625,0.72265625,-0.78125,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00244,12.501265525817871,1374.0,1492.0,1255.0,-0.05859375,0.72265625,-0.7421875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00245,12.486076354980469,1374.0,1492.0,1255.0,-0.0390625,0.76171875,-0.7421875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00246,12.47088623046875,1374.0,1492.0,1255.0,-0.0390625,0.76171875,-0.7421875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00247,12.486076354980469,1374.0,1492.0,1255.0,-0.05859375,0.80078125,-0.7421875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00248,12.486076354980469,1374.0,1492.0,1255.0,-0.0390625,0.78125,-0.7421875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00249,12.486076354980469,1374.0,1492.0,1255.0,-0.01953125,0.76171875,-0.7421875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.0025,12.486076354980469,1374.0,1492.0,1255.0,-0.01953125,0.78125,-0.7421875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00251,12.47088623046875,1374.0,1492.0,1255.0,-0.05859375,0.78125,-0.7421875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00252,12.455696105957031,1374.0,1492.0,1255.0,-0.01953125,0.72265625,-0.7421875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00253,12.455696105957031,1374.0,1492.0,1255.0,-0.0390625,0.72265625,-0.72265625,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00254,12.486076354980469,1374.0,1492.0,1255.0,-0.0390625,0.72265625,-0.78125,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00255,12.455696105957031,1374.0,1492.0,1255.0,-0.05859375,0.76171875,-0.76171875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00256,12.47088623046875,1374.0,1492.0,1255.0,-0.05859375,0.76171875,-0.76171875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00257,12.47088623046875,1374.0,1492.0,1255.0,-0.09765625,0.72265625,-0.7421875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00258,12.486076354980469,1374.0,1492.0,1255.0,-0.078125,0.7421875,-0.72265625,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00259,12.486076354980469,1374.0,1492.0,1255.0,-0.0390625,0.72265625,-0.72265625,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.0026,12.486076354980469,1374.0,1492.0,1255.0,-0.078125,0.76171875,-0.68359375,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00261,12.486076354980469,1374.0,1492.0,1255.0,-0.0390625,0.7421875,-0.72265625,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00262,12.486076354980469,1374.0,1492.0,1255.0,-0.0390625,0.7421875,-0.72265625,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00263,12.486076354980469,1374.0,1492.0,1255.0,-0.0390625,0.72265625,-0.7421875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00264,12.455696105957031,1374.0,1492.0,1255.0,-0.05859375,0.76171875,-0.72265625,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00265,12.486076354980469,1374.0,1492.0,1255.0,-0.0390625,0.76171875,-0.76171875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00266,12.47088623046875,1374.0,1492.0,1255.0,-0.05859375,0.76171875,-0.76171875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00267,12.486076354980469,1374.0,1492.0,1255.0,-0.05859375,0.76171875,-0.76171875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00268,12.47088623046875,1374.0,1492.0,1255.0,-0.0390625,0.76171875,-0.72265625,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00269,12.501265525817871,1374.0,1492.0,1255.0,-0.0390625,0.76171875,-0.7421875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.0027,12.486076354980469,1374.0,1492.0,1255.0,-0.0390625,0.7421875,-0.76171875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00271,12.486076354980469,1374.0,1492.0,1255.0,-0.01953125,0.7421875,-0.7421875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00272,12.47088623046875,1374.0,1492.0,1255.0,-0.0390625,0.7421875,-0.7421875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00273,12.486076354980469,1374.0,1492.0,1255.0,-0.01953125,0.7421875,-0.7421875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00274,12.47088623046875,1374.0,1492.0,1255.0,-0.01953125,0.7421875,-0.76171875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00275,12.486076354980469,1374.0,1492.0,1255.0,-0.01953125,0.7421875,-0.72265625,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00276,12.501265525817871,1374.0,1492.0,1255.0,-0.0,0.7421875,-0.7421875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00277,12.486076354980469,1374.0,1492.0,1255.0,-0.01953125,0.72265625,-0.72265625,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00278,12.455696105957031,1374.0,1492.0,1255.0,-0.0,0.7421875,-0.72265625,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00279,12.47088623046875,1374.0,1492.0,1255.0,-0.0,0.72265625,-0.703125,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.0028,12.486076354980469,1374.0,1492.0,1255.0,-0.01953125,0.7421875,-0.72265625,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00281,12.486076354980469,1374.0,1492.0,1255.0,-0.0390625,0.72265625,-0.7421875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00282,12.47088623046875,1374.0,1492.0,1255.0,-0.0,0.72265625,-0.7421875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00283,12.455696105957031,1374.0,1492.0,1255.0,-0.0,0.7421875,-0.7421875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00284,12.486076354980469,1374.0,1492.0,1255.0,-0.01953125,0.7421875,-0.7421875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00285,12.486076354980469,1374.0,1492.0,1255.0,-0.0390625,0.7421875,-0.72265625,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00286,12.486076354980469,1374.0,1492.0,1255.0,-0.0,0.76171875,-0.7421875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00287,12.486076354980469,1374.0,1492.0,1255.0,-0.0,0.76171875,-0.72265625,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00288,12.486076354980469,1374.0,1492.0,1255.0,-0.01953125,0.76171875,-0.76171875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00289,12.47088623046875,1374.0,1492.0,1255.0,-0.01953125,0.78125,-0.7421875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.0029,12.501265525817871,1374.0,1492.0,1255.0,-0.01953125,0.76171875,-0.78125,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00291,12.47088623046875,1374.0,1492.0,1255.0,-0.05859375,0.72265625,-0.78125,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00292,12.486076354980469,1374.0,1492.0,1255.0,-0.05859375,0.7421875,-0.76171875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00293,12.47088623046875,1374.0,1492.0,1255.0,-0.05859375,0.76171875,-0.78125,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00294,12.486076354980469,1374.0,1492.0,1255.0,-0.0390625,0.7421875,-0.76171875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00295,12.486076354980469,1374.0,1492.0,1255.0,-0.0390625,0.7421875,-0.7421875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00296,12.47088623046875,1374.0,1492.0,1255.0,-0.01953125,0.76171875,-0.76171875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00297,12.47088623046875,1374.0,1492.0,1255.0,-0.01953125,0.78125,-0.7421875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00298,12.501265525817871,1374.0,1492.0,1255.0,-0.01953125,0.80078125,-0.7421875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00299,12.501265525817871,1374.0,1492.0,1255.0,-0.01953125,0.78125,-0.7421875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.003,12.47088623046875,1374.0,1492.0,1255.0,-0.0390625,0.78125,-0.7421875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00301,12.486076354980469,1374.0,1492.0,1255.0,-0.01953125,0.76171875,-0.7421875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00302,12.486076354980469,1374.0,1492.0,1255.0,-0.0390625,0.78125,-0.72265625,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00303,12.486076354980469,1374.0,1492.0,1255.0,-0.01953125,0.76171875,-0.7421875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00304,12.47088623046875,1374.0,1492.0,1255.0,-0.01953125,0.76171875,-0.7421875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00305,12.486076354980469,1374.0,1492.0,1255.0,-0.0390625,0.78125,-0.78125,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00306,12.486076354980469,1374.0,1492.0,1255.0,-0.0,0.76171875,-0.7421875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00307,12.486076354980469,1374.0,1492.0,1255.0,-0.0390625,0.76171875,-0.76171875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00308,12.486076354980469,1374.0,1492.0,1255.0,-0.0390625,0.76171875,-0.7421875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00309,12.501265525817871,1374.0,1492.0,1255.0,-0.078125,0.76171875,-0.703125,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.0031,12.47088623046875,1374.0,1492.0,1255.0,-0.078125,0.80078125,-0.7421875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00311,12.486076354980469,1374.0,1492.0,1255.0,-0.05859375,0.80078125,-0.76171875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00312,12.501265525817871,1374.0,1492.0,1255.0,-0.05859375,0.80078125,-0.7421875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00313,12.486076354980469,1374.0,1492.0,1255.0,-0.05859375,0.7421875,-0.76171875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00314,12.455696105957031,1374.0,1492.0,1255.0,-0.0390625,0.72265625,-0.76171875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00315,12.47088623046875,1374.0,1492.0,1255.0,-0.0390625,0.7421875,-0.76171875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00316,12.486076354980469,1374.0,1492.0,1255.0,-0.0390625,0.72265625,-0.76171875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00317,12.47088623046875,1374.0,1492.0,1255.0,-0.0390625,0.7421875,-0.7421875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00318,12.47088623046875,1374.0,1492.0,1255.0,-0.0,0.7421875,-0.78125,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00319,12.47088623046875,1374.0,1492.0,1255.0,-0.01953125,0.7421875,-0.7421875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.0032,12.486076354980469,1374.0,1492.0,1255.0,-0.01953125,0.7421875,-0.76171875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00321,12.501265525817871,1374.0,1492.0,1255.0,-0.01953125,0.72265625,-0.72265625,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00322,12.486076354980469,1374.0,1492.0,1255.0,-0.01953125,0.76171875,-0.76171875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00323,12.486076354980469,1374.0,1492.0,1255.0,-0.0390625,0.7421875,-0.76171875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00324,12.486076354980469,1374.0,1492.0,1255.0,-0.0,0.76171875,-0.78125,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00325,12.486076354980469,1374.0,1492.0,1255.0,-0.0,0.76171875,-0.76171875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00326,12.501265525817871,1374.0,1492.0,1255.0,0.01953125,0.72265625,-0.76171875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00327,12.486076354980469,1374.0,1492.0,1255.0,-0.01953125,0.7421875,-0.76171875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00328,12.486076354980469,1374.0,1492.0,1255.0,-0.0,0.7421875,-0.80078125,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00329,12.455696105957031,1374.0,1492.0,1255.0,-0.0390625,0.703125,-0.78125,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.0033,12.486076354980469,1374.0,1492.0,1255.0,-0.01953125,0.76171875,-0.76171875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00331,12.440505981445312,1374.0,1492.0,1255.0,-0.01953125,0.76171875,-0.76171875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00332,12.486076354980469,1374.0,1492.0,1255.0,-0.05859375,0.76171875,-0.78125,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00333,12.47088623046875,1374.0,1492.0,1255.0,-0.01953125,0.7421875,-0.7421875,"1,1,1,1,1,1,1"
"2026-06-07 14:10:49",0.00334,12.501265525817871,1374.0,1492.0,1255.0,-0.05859375,0.7421875,-0.76171875,"1,1,1,1,1,1,1"
