"Created on","2026-06-07 14:39:32"
"Created with","Scrutiny V0.12.1"
"Device ID","d6fc71528a231663b87e7b30bcac7d95"
"Firmware ID","d6fc71528a231663b87e7b30bcac7d95"
"Project name","NanoGaN-SW V0.1"

"","","var:/global/fCurrent/fCurrent[0]","var:/global/fCurrent/fCurrent[1]","var:/global/fCurrent/fCurrent[2]","var:/global/uDTC/uDTC[0]","var:/global/uDTC/uDTC[1]","var:/global/uDTC/uDTC[2]","var:/global/fDcVoltage",""
"Datetime","Time [s]","fCurrent[0]","fCurrent[1]","fCurrent[2]","uDTC[0]","uDTC[1]","uDTC[2]","fDcVoltage","New Values"
"2026-06-07 14:39:19",0.00159,-0.0,0.01953125,-0.01953125,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.0016,-0.05859375,0.01953125,0.0,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00161,-0.0,0.0,-0.01953125,1374.0,1374.0,1374.0,12.501265525817871,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00162,-0.0390625,-0.0390625,-0.01953125,1374.0,1374.0,1374.0,12.47088623046875,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00163,-0.0390625,0.0,0.0,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00164,-0.01953125,0.0,-0.01953125,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00165,-0.05859375,-0.01953125,0.01953125,1374.0,1374.0,1374.0,12.501265525817871,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00166,-0.0390625,-0.01953125,0.0,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00167,-0.15625,-0.01953125,0.0,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00168,-0.1171875,-0.01953125,0.01953125,1374.0,1374.0,1374.0,12.47088623046875,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00169,0.0390625,-0.0390625,0.01953125,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.0017,-0.15625,0.0,-0.01953125,1374.0,1374.0,1374.0,12.501265525817871,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00171,-0.05859375,-0.01953125,0.0390625,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00172,0.0390625,-0.0390625,0.01953125,1374.0,1374.0,1374.0,12.47088623046875,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00173,-0.0390625,0.0,-0.01953125,1374.0,1374.0,1374.0,12.501265525817871,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00174,-0.05859375,0.0,0.01953125,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00175,-0.0,0.01953125,0.0,1374.0,1374.0,1374.0,12.455696105957031,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00176,-0.0390625,-0.01953125,-0.01953125,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00177,-0.0,0.0,0.0,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00178,-0.0,-0.01953125,-0.01953125,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00179,-0.0390625,0.0,-0.01953125,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.0018,-0.05859375,-0.01953125,-0.01953125,1374.0,1374.0,1374.0,12.501265525817871,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00181,-0.0390625,0.0,0.01953125,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00182,-0.0390625,-0.0390625,0.01953125,1374.0,1374.0,1374.0,12.47088623046875,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00183,-0.0390625,0.0,0.01953125,1374.0,1374.0,1374.0,12.47088623046875,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00184,-0.01953125,-0.01953125,0.01953125,1374.0,1374.0,1374.0,12.501265525817871,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00185,-0.0,-0.01953125,0.05859375,1374.0,1374.0,1374.0,12.455696105957031,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00186,-0.0,-0.0390625,0.01953125,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00187,-0.0,-0.0390625,0.0,1374.0,1374.0,1374.0,12.501265525817871,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00188,-0.01953125,-0.0390625,0.01953125,1374.0,1374.0,1374.0,12.47088623046875,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00189,-0.0390625,-0.01953125,0.0,1374.0,1374.0,1374.0,12.47088623046875,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.0019,-0.0,0.01953125,0.01953125,1374.0,1374.0,1374.0,12.47088623046875,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00191,-0.01953125,-0.01953125,-0.01953125,1374.0,1374.0,1374.0,12.501265525817871,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00192,-0.01953125,-0.01953125,0.0,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00193,-0.01953125,0.01953125,0.0,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00194,-0.01953125,0.0,-0.01953125,1374.0,1374.0,1374.0,12.47088623046875,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00195,-0.01953125,0.0,0.0,1374.0,1374.0,1374.0,12.47088623046875,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00196,-0.0390625,0.0,0.0,1374.0,1374.0,1374.0,12.47088623046875,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00197,-0.05859375,0.01953125,0.0,1374.0,1374.0,1374.0,12.47088623046875,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00198,-0.05859375,0.01953125,0.01953125,1374.0,1374.0,1374.0,12.47088623046875,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00199,-0.01953125,0.0,0.0,1374.0,1374.0,1374.0,12.47088623046875,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.002,-0.0,-0.0390625,0.01953125,1374.0,1374.0,1374.0,12.47088623046875,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00201,-0.05859375,-0.01953125,0.0390625,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00202,-0.01953125,-0.01953125,0.0,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00203,-0.0390625,-0.01953125,0.01953125,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00204,-0.0390625,0.0,0.01953125,1374.0,1374.0,1374.0,12.47088623046875,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00205,-0.0390625,-0.01953125,0.0390625,1374.0,1374.0,1374.0,12.501265525817871,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00206,-0.01953125,-0.01953125,0.01953125,1374.0,1374.0,1374.0,12.501265525817871,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00207,-0.01953125,-0.01953125,0.0390625,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00208,-0.0390625,0.01953125,0.01953125,1374.0,1374.0,1374.0,12.47088623046875,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00209,-0.05859375,-0.0390625,0.0390625,1374.0,1374.0,1374.0,12.47088623046875,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.0021,-0.0,-0.01953125,0.0390625,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00211,-0.01953125,-0.01953125,0.0,1374.0,1374.0,1374.0,12.47088623046875,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00212,-0.0390625,-0.01953125,-0.01953125,1374.0,1374.0,1374.0,12.47088623046875,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00213,-0.01953125,-0.05859375,0.01953125,1374.0,1374.0,1374.0,12.47088623046875,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00214,-0.0390625,-0.0390625,0.01953125,1374.0,1374.0,1374.0,12.47088623046875,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00215,-0.01953125,0.0,0.0,1374.0,1374.0,1374.0,12.47088623046875,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00216,-0.01953125,-0.01953125,0.0390625,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00217,-0.0390625,-0.0390625,0.01953125,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00218,-0.0390625,-0.05859375,0.0,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00219,-0.05859375,-0.01953125,0.01953125,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.0022,-0.0390625,0.0,0.01953125,1374.0,1374.0,1374.0,12.501265525817871,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00221,-0.0390625,-0.01953125,0.0390625,1374.0,1374.0,1374.0,12.47088623046875,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00222,-0.01953125,0.0,0.01953125,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00223,-0.0,0.0,0.05859375,1374.0,1374.0,1374.0,12.47088623046875,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00224,0.01953125,0.0,0.078125,1374.0,1374.0,1374.0,12.47088623046875,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00225,-0.0,0.0390625,0.05859375,1374.0,1374.0,1374.0,12.455696105957031,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00226,-0.01953125,0.0390625,0.0390625,1374.0,1374.0,1374.0,12.455696105957031,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00227,-0.0390625,0.01953125,0.0,1374.0,1374.0,1374.0,12.47088623046875,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00228,0.01953125,0.0,-0.01953125,1374.0,1374.0,1374.0,12.47088623046875,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00229,0.01953125,0.01953125,0.01953125,1374.0,1374.0,1374.0,12.47088623046875,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.0023,-0.0,0.0,0.01953125,1374.0,1374.0,1374.0,12.47088623046875,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00231,-0.01953125,0.0,0.0390625,1374.0,1374.0,1374.0,12.47088623046875,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00232,-0.01953125,0.0,0.01953125,1374.0,1374.0,1374.0,12.501265525817871,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00233,-0.01953125,-0.01953125,0.0,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00234,-0.0,0.0390625,0.01953125,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00235,-0.01953125,0.0390625,0.0390625,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00236,-0.01953125,0.01953125,0.01953125,1374.0,1374.0,1374.0,12.501265525817871,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00237,-0.05859375,0.0390625,0.01953125,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00238,-0.0390625,-0.0390625,0.0,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00239,-0.0390625,-0.0390625,0.0,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.0024,-0.078125,-0.01953125,-0.01953125,1374.0,1374.0,1374.0,12.455696105957031,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00241,-0.0390625,-0.0390625,-0.01953125,1374.0,1374.0,1374.0,12.47088623046875,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00242,-0.05859375,-0.0390625,-0.01953125,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00243,-0.078125,-0.05859375,-0.01953125,1374.0,1374.0,1374.0,12.47088623046875,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00244,-0.05859375,-0.0390625,0.01953125,1374.0,1374.0,1374.0,12.47088623046875,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00245,-0.05859375,-0.0390625,-0.01953125,1374.0,1374.0,1374.0,12.47088623046875,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00246,-0.0390625,0.0,0.01953125,1374.0,1374.0,1374.0,12.501265525817871,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00247,-0.05859375,0.0,0.0,1374.0,1374.0,1374.0,12.47088623046875,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00248,-0.05859375,0.0,0.0390625,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00249,-0.0390625,-0.01953125,0.0390625,1374.0,1374.0,1374.0,12.47088623046875,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.0025,-0.05859375,0.0,0.0,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00251,-0.05859375,-0.01953125,-0.01953125,1374.0,1374.0,1374.0,12.47088623046875,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00252,-0.0390625,-0.0390625,0.01953125,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00253,-0.0390625,-0.0390625,-0.01953125,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00254,-0.05859375,-0.0390625,0.0,1374.0,1374.0,1374.0,12.47088623046875,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00255,-0.01953125,0.0,0.01953125,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00256,-0.01953125,0.01953125,0.0,1374.0,1374.0,1374.0,12.501265525817871,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00257,-0.0390625,0.01953125,0.01953125,1374.0,1374.0,1374.0,12.47088623046875,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00258,-0.05859375,0.0,0.01953125,1374.0,1374.0,1374.0,12.47088623046875,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00259,-0.05859375,0.0390625,0.0390625,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.0026,-0.0390625,0.01953125,0.0,1374.0,1374.0,1374.0,12.501265525817871,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00261,-0.05859375,0.0390625,0.0390625,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00262,-0.05859375,0.0,0.01953125,1374.0,1374.0,1374.0,12.47088623046875,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00263,-0.0390625,0.01953125,-0.01953125,1374.0,1374.0,1374.0,12.47088623046875,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00264,-0.0390625,0.01953125,-0.01953125,1374.0,1374.0,1374.0,12.47088623046875,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00265,-0.01953125,0.01953125,0.0,1374.0,1374.0,1374.0,12.47088623046875,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00266,-0.01953125,0.0,0.0,1374.0,1374.0,1374.0,12.47088623046875,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00267,-0.0,0.01953125,0.01953125,1374.0,1374.0,1374.0,12.47088623046875,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00268,-0.01953125,0.0,-0.01953125,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00269,-0.01953125,0.0,0.01953125,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.0027,-0.01953125,-0.01953125,0.01953125,1374.0,1374.0,1374.0,12.501265525817871,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00271,-0.0390625,-0.01953125,0.0,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00272,-0.0390625,-0.0390625,-0.01953125,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00273,-0.0390625,-0.01953125,-0.01953125,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00274,-0.0390625,0.01953125,0.0,1374.0,1374.0,1374.0,12.501265525817871,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00275,-0.01953125,-0.01953125,0.0390625,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00276,-0.0,-0.0390625,0.0390625,1374.0,1374.0,1374.0,12.455696105957031,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00277,0.01953125,-0.01953125,0.0,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00278,-0.01953125,-0.01953125,0.01953125,1374.0,1374.0,1374.0,12.47088623046875,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00279,-0.01953125,0.01953125,0.0,1374.0,1374.0,1374.0,12.47088623046875,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.0028,-0.0390625,0.0,0.0,1374.0,1374.0,1374.0,12.47088623046875,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00281,-0.01953125,0.01953125,0.0,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00282,-0.0390625,-0.01953125,0.0,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00283,-0.0390625,-0.0390625,-0.01953125,1374.0,1374.0,1374.0,12.47088623046875,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00284,-0.01953125,-0.0390625,0.01953125,1374.0,1374.0,1374.0,12.47088623046875,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00285,-0.0,0.0,0.01953125,1374.0,1374.0,1374.0,12.47088623046875,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00286,-0.01953125,-0.01953125,-0.01953125,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00287,-0.01953125,-0.01953125,-0.0390625,1374.0,1374.0,1374.0,12.501265525817871,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00288,-0.01953125,-0.01953125,-0.0390625,1374.0,1374.0,1374.0,12.501265525817871,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00289,-0.01953125,-0.0390625,-0.0390625,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.0029,-0.0390625,-0.01953125,-0.0390625,1374.0,1374.0,1374.0,12.47088623046875,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00291,-0.01953125,0.0,0.01953125,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00292,-0.01953125,-0.01953125,-0.01953125,1374.0,1374.0,1374.0,12.501265525817871,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00293,-0.01953125,0.0,-0.01953125,1374.0,1374.0,1374.0,12.455696105957031,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00294,-0.05859375,0.01953125,0.0,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00295,-0.05859375,0.0,-0.01953125,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00296,-0.0390625,0.0,-0.01953125,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00297,-0.01953125,-0.0390625,-0.01953125,1374.0,1374.0,1374.0,12.47088623046875,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00298,-0.01953125,0.0,0.0,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00299,-0.05859375,0.01953125,0.0,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.003,-0.01953125,0.0,0.0390625,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00301,-0.01953125,-0.0390625,0.01953125,1374.0,1374.0,1374.0,12.455696105957031,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00302,-0.0,0.0,0.01953125,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00303,-0.0390625,-0.01953125,0.0,1374.0,1374.0,1374.0,12.47088623046875,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00304,-0.05859375,0.0,0.05859375,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00305,-0.0390625,-0.01953125,0.0,1374.0,1374.0,1374.0,12.501265525817871,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00306,-0.0390625,0.0,0.0390625,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00307,-0.05859375,-0.01953125,0.0,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00308,-0.0390625,-0.05859375,0.0390625,1374.0,1374.0,1374.0,12.47088623046875,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00309,-0.01953125,-0.01953125,0.01953125,1374.0,1374.0,1374.0,12.501265525817871,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.0031,-0.01953125,0.0,-0.01953125,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00311,-0.01953125,-0.01953125,0.0,1374.0,1374.0,1374.0,12.47088623046875,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00312,-0.0390625,-0.0390625,0.0390625,1374.0,1374.0,1374.0,12.47088623046875,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00313,-0.05859375,0.0,-0.01953125,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00314,-0.0390625,0.0,0.01953125,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00315,-0.01953125,0.0,0.01953125,1374.0,1374.0,1374.0,12.501265525817871,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00316,-0.01953125,-0.0390625,0.05859375,1374.0,1374.0,1374.0,12.47088623046875,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00317,-0.0,-0.0390625,-0.01953125,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00318,-0.0,-0.01953125,0.0,1374.0,1374.0,1374.0,12.501265525817871,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00319,-0.01953125,0.0,0.0,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.0032,-0.0390625,0.0,0.0,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00321,-0.0,0.0,-0.01953125,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00322,-0.01953125,0.0,0.0,1374.0,1374.0,1374.0,12.47088623046875,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00323,-0.0,-0.01953125,0.0390625,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00324,-0.0,-0.0390625,0.0390625,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00325,-0.0390625,0.0,0.078125,1374.0,1374.0,1374.0,12.47088623046875,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00326,-0.01953125,-0.01953125,0.05859375,1374.0,1374.0,1374.0,12.47088623046875,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00327,-0.0390625,-0.0390625,0.0390625,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00328,-0.01953125,0.01953125,0.0390625,1374.0,1374.0,1374.0,12.501265525817871,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00329,0.01953125,0.05859375,0.05859375,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.0033,-0.01953125,0.01953125,0.0390625,1374.0,1374.0,1374.0,12.47088623046875,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00331,-0.01953125,0.01953125,0.05859375,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00332,-0.01953125,-0.01953125,0.0390625,1374.0,1374.0,1374.0,12.47088623046875,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00333,-0.0,0.0,0.0,1374.0,1374.0,1374.0,12.47088623046875,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00334,-0.0390625,-0.01953125,0.0,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00335,-0.05859375,-0.01953125,0.01953125,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00336,-0.05859375,-0.01953125,-0.01953125,1374.0,1374.0,1374.0,12.486076354980469,"1,1,1,1,1,1,1"
"2026-06-07 14:39:19",0.00337,-0.0390625,-0.01953125,0.01953125,1374.0,1374.0,1374.0,12.47088623046875,"1,1,1,1,1,1,1"
